"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"dussaultjulien","3 December 2019","This move from start to finish is so dang boring. I have no clue as to why this movie has such great and energetic review's, when it is slow, boring and plain stupid. A plot and story that really don't make much sense and are not founded in reality, and a script that put me to sleep within the first 20 minutes and when I did wake up and pay attention I wish that I had stayed asleep. So much unessecary cursing and characters that are so invisible and stupid that there is no reason so even bother remembering their names.All and all this movie had a great trailer, and that's about it. Think of the trailer as a 3 minute movie and you'll be much more satisfied and save yourself watching this trash.","
            4/10
            "
"emirfithri-12517","21 January 2020","I mean, right from the trailer I could have guessed how the storyline would be. A woman (Samara) getting married into her husband family, who has crazy rituals - hide and seek and kill the one's hiding.But the suspense and horror and plots are well made. Overall enjoyable horror movie! The ending is quite the twist did not expect that all. It's crazy!","
            4/10
            "
"itumaesh","20 July 2021","A movie of different genre $$$ It has its thriller moments $$$$ Fast & a Racy movie $$$ Worth the time $$$ Engaging and gripping thriller $$$ The climax portion is the ultimate $$$ Finally a good time pass entertainer.","
            10/10
            "
"tinamoxon","5 September 2020","I really enjoyed this
It's comedy horror - don't take it seriously and you'll have fun watching it
Samara weaving is great in this and I loved the last scenes","
            8/10
            "
"Matin_Shwany","18 January 2020","Ready or Not to see whats gonna happen, creative movie creates its own gore and bloody atmosphere, this reminded me of (Get Out) movie it looks same but with a more classical version, the most amazing part was the cinematography and colors wow and wow a combination of many and many colors at a single scene, i was thinking am i watching a diamond through my Tv, its so colorful, visually it was stunning, equipments and clothes were absolutely a pure art, i felt more artistic with watching how specific details are in the scenes, well setup on a 6 million budget, its competitor for most of the bloody movies, i dont know why they have categorized this in a comedy genre, i didnt even smile once maybe its fun to see how people are dying, it just gave a light horror everything was given light not in a complicated way, highly recommended for a bloody night, 8/10⭐","
            7/10
            "
"sujith789_reviews","26 December 2019","Watched the movie from google play movies.Story is unique and good. Acting is good.Excellent direction. Each and every scene is well directed.This movie has some dark humours as well apart from the horror and thrill.Ending has a small twist and it was really good and unique in its way.Final Score - (8/10). A very good horror/thriller movie to watch.","
            9/10
            "
"deloudelouvain","31 December 2019","I didn't watch a gem, nor a great movie, not even for this genre so excuse me if I don't have the same opinion as the people that thought it was an exceptional movie. It's watchable, that I'll admit, there is a bit of suspense, but other than that it's just not a movie I would keep in my collection. Horror and comedy can work but in this case I would just have skipped the comedy part. It was unnecessary and to be honest not that funny. The acting was good for some but bad for others, so even that was disappointing. I read somewhere reviewers comparing it to Get Out, really? If you never seen that one I recommend you that movie. Get Out has everything this movie doesn't have. That's a good movie and not this one.","
            2/10
            "
"pjlb2008","9 September 2019","Nice use of a flashback to set up the mood of the story. Excellent setup as a horror/drama. Neat mansion with colorful characters. Likeable characters at first. Clueless bride slowly (understatement) begins to figure out something is amiss with her new inlaws. Fairly quickly turns into a nonstop chase that begins to bore. Interspersed with creepy humor. The ""humor"" involves the senseless killing of several employees of the family. Not very funny to repeatedly see the villains callously killing people and smirking about it. This movie would have been better without this type of humor. The person being chased must not have ever seen a horror movie before! If she ran like her life depended on it rather than as a soon-to-be dead teenager in a Friday the 13th movie. The pursuers were ineffectual. I was somewhat entertained. I would never watch the movie again and did not care what happened by the end of the movie. Just okay. Not work the $12 I paid to see thyisl","
            8/10
            "
"careybrandon-41144","5 March 2020","Samara Weaving is one of my top 5 favorite actresses, and after her outstanding job in The Babysitter, I was all set and ready for Ready Or Not, and this movie pulled through 100% for me.","
            4/10
            "
"neil_loveday-82593","26 September 2019","I have laughed at previous reviews on here slating this film since watching it earlier. I guess people these days just take things too serious these days?? Who knows?
It does remind me of Get Out, and yes, it's not a realistic plot etc, but this isn't a documentary.........I paid to watch a film and be entertained, and I was. It is often very tongue in cheek and silly at times, but these things will amuse you if you watch this with the realisation it won't win oscars.","
            10/10
            "
"Gordon-11","23 January 2020","This is quite an intense slasher adventure. I get write nervous at times, with sweaty palms because of the bride's close encounters with death. The ending makes me laugh though!","
            10/10
            "
"Girivardhan","26 November 2019","Ready or Not is a deranged black comedy that wears its wild-eyed craziness proudly. And the story is set up with a cinematic glossiness, an old-school gleam that matches the well-polished woods and marble of its mansion setting. Star Samara Weaving certainly comes through in her young-bride-turned-terrified-scrapper role with movie star charisma to spare.","
            9/10
            "
"WasiReviews","24 January 2021","Ready or Not is a horror movie that is both unique and entertaining with the film feeling like Game Night meets the third act of Cabin in the Woods ( not a spoiler). Samara Weaving and Adam Brody were great. I loved how incompetent the family was shown to be, it implies that the only reason for their continued wealth and success was the deal. Her dress getting destroyed symbolizes her innocence slowly fading due to the stuff she had to endure throughout the night. I think the fact that Grace is ""good"" is directly correlated with her getting the hide and seek card. The family worships the devil, therefore the original patriarch wouldn't want such a good genuine person to join the family. Notice how the other two spouses of the siblings aren't very good people, therefore they got to join no problems. Melanie Scrofano as Emilie Le Domas-Bradley, Daniel and Alex's cocaine-addicted sister was flipping hilarious I loved her soo much in this she felt like a dumb blonde character (she has brown hair though) but she isn't overplayed or overtly stupid like Madison in Zombieland Doubletap who I hated with a vengeance. Overall this film wasn't that scary but I will say it was thoroughly entertaining and incredibly gory this is not something a 13-year-old should watch. This is very much a satanic film with worship and brutality. Trust me the gore and devil references are very strong. All the actors and some Canadians (GO CANADA) brought their best act in this film. I can't name them all but I truly thought all of them were great in this film.","
            8/10
            "
"tireless_crank","17 September 2019","I have no idea why I decided to see this total piece of crap. It was boring, crude, unenjoyable and without any sense of humor. The sole enjoyable characters were the malignant aunt and Andie McDowell (who remains lovely and believable no matter the vehicle.)
Avoid this waste of time and money.","
            8/10
            "
"joejasso-70-399261","14 September 2019","Remember when movies were fun? Well the filmmakers of ""Ready or Not"" do and do their damnedest to bring a sense of lighthearted fun to a dire situation. The tone is fresh, suspenseful while providing jagged, but fun, interruptions to the horror. The actors bring their A-game. A fun watch!","
            8/10
            "
"hadas-haimov","8 May 2020","Booooooring movie, it has nothing in it really. The acting is terrible, the jokes are bad and at no point this is scary","
            4/10
            "
"mrmgarnham","24 June 2022","Brilliantly comedic gory horror starring Samara Weaving who is excellent as a woman marrying into a weird family and standing to inherit $millions. Great premise, writing, directing, editing and SFX. Really enjoyed the absurdity of it.","
            10/10
            "
"nicholls905-280-546911","4 January 2020","Ready or Not is a refreshing horror film, that is self aware and funny. The cast is strong and the storyline is well constructed. The standard horror cliches sink it down slightly from time to time, but these are only a slight blip. 2019 had a strong line-up of horror films and this is one of them. The casting of Weaver was the correct choice and similar to You're Next, it doesn't hurt to have the lead actress as a strong person compared to the, just a victim.","
            8/10
            "
"lucifer_over_tinseltown","16 February 2020","The truth about old money, the filthy rich, exposed with emotional honesty and fine cinematography. They are all bush-league Satanists. Samara Weaving's acting was so solid and on-point, I thought she was Margot Robbie for the first 45 minutes or so. The theory of why folks sometimes spontaneously combust is finally revealed in all of its perturbing and sanguine grandeur. More dark humor than a Cure album, too. Pretty cool seeing that dude from Sledgehammer again, as well. He didn't blow up the world this time (oops, was that a spoiler?).","
            1/10
            "
"Deadpool2016","26 September 2019","PROS:Samara Weaving""s Fantastic PerformancesMatt Bettinelli-Olpin And Tyler Gillett Atmospheric DirectingGreat Supporting Cast (Especially Adam Brody)The Suspence And TensionThe Dark HumorIt Mixes Intensity And Humor Very WellThe Cinematography And Production DesignIt's SubversiveThe Insane FinaleCONS:It Could Of Used More Character Development For It's Lead","
            1/10
            "
"MarioTee","3 December 2019","Yes, spoilersShould I write anything more than the title? I see this one-lined reviews that rate the movie with 1-3 stars. Some didn't even finish more than 10 minutes and yet feel adequate to trash it. Some don't like profanity in a movie where so many people die. Some find it unoriginal, as there is much room left for originality.
Let me just say this. The movie is not perfect. The main character is not always perfect in her decisions. Seeing ""normal"" people getting crazy because of the card is not that believable. The last minute and the paranormal touch is a bit of mess (they exploded? would be better if they burned or melted, not some quick death).
But the movie is still smart, fun, scary, funny, gory, and very well made. 7.5/10, but in spite of haters, 8/10!","
            6/10
            "
"GavWaskett","12 September 2020","The Le Domas' have an interesting family history, their ancestor made a deal with a man named Le Bail(French for a Lease if you want a bit of trivia and Le Domas means thought - my Google translate is working overtime today), their family fortune developed from that moment, however, as with all dodgy deals with people you don't know who promise you riches, there is a catch! Every time one of the family marries, they all sit around and the new Le Domas, selects a card with a game on it.Now this card selection, often leads to fin and games and a wedding night to remember, however, ever so often someone pulls out the 'Hide and Seek' card and then what should be for the happy couple a night to remember, becomes a night one part will never forget and the other part, well they won't have the chance to forget!And to this warped family, comes Grace (Samara Weaving), the new wife of Alex (Mark O'Brien), poor Grace, selects the one card that causes problems and the fun and games begin. To be honest, most of the family take more than a little bit of enjoyment from hunting the poor woman and taking pot shots at her. However, she does have the occasional bit of help from some unlikely quarters.Samara Weaving is superb as Grace, portraying her fear, shock and ultimately her feck you attitude. She is the heroine you root for and you quickly turn against the family to support her. Adam Brody as alcoholic brother Daniel is fantastic and his vulnerability and torn relationships are a nice contrast to his bloodthirsty wife Charity (Elyse Levesque), who you cannot help but feel, if she pulled the Hide and Seek card, things would've been a whole lot bloodier, a whole lot quicker and brother in law Bradley (Kristian Bruun) who loves the family money but is a little bit more choosy and his instrument of death. Both Miss Levesque and Mr Bruun create very fun and watchable characters who add to the horror and fun. You also have Andie MacDowell, as the matriarch of the family who just wants to protect her brood.The film is fast, fun and bloody, you really wouldn't want to be a maid at this party - the tips you receive are on the end of a crossbow blot! There are a few queasy moments, a nail at the top of a ladder springs to mind and there's some awesome death scenes. A really fresh idea as well, which in the time of remakes and sequels is really refreshing, a hide behind your hands and count to 17/20.","
            7/10
            "
"jkanecoleman","21 July 2022","Samara Weaving has one of the coolest screams in Hollywood. Aside from that, this is a fast paced, fun little horror flick that's light on it's feet and heavy on the carnage. If you want a fun time, yet also high quality modern horror film that will leave you smiling, look no further.","
            7/10
            "
"MylesWhite","21 August 2019","I just saw this movie! I hated it!!!! Please don't see it! It's frustrating to watch. I almost walked out the theater!!! It's a rip off of Get Out and The Invitation!!! Trust me on this one. I won't spoil the movie but it took 2 steps further and 2 steps back!!! Samara Weaving is the only good actress in this movie. I praise her acting. She deserves better movie roles!!!! I feel like the movie was too ridiculous and clumsy. The ending was too predictable!!! It will leave you with more questions than answers. 😭I give this movie 4/10 stars!!! PLEASE DON'T MAKE A SEQUEL TO THIS MOVIE!!!!!! I REPEAT PLEASE DON'T SEE THIS MOVIE!!! (IF YOU WATCH IT YOU'LL REGRET IT!!!) I don't hate the actors and actresses just the stupid script and direction!!! It's too cliche and predictable!!! I rather watch Happy Death Day than this movie!!! After watching this movie, I wanted to give Samara Weaving a giant hug!!! She's my #WCW Samara Weaving!!!","
            9/10
            "
"OGmacadamia39","3 July 2020","I absolutely loved this movie and if you're someone who enjoys a good thriller (think cabin in the woods) then you'll enjoy this and it will definitely be worth your time","
            8/10
            "
"smith-c57","2 September 2019","While it may be a bit gory in places, I certainly laughed more than I jumped, samara weaving is good in the main role and the supporting cast do a good job
I wouldn't call it a horror film though, it never really makes you jump at all, but in my opinion it is more of a really dark comedy but I enjoyed it nonetheless, there is a lot of blood and some really funny bits, all in all it was a pleasant way to spend an hour and half","
            7/10
            "
"keshatrippett","1 September 2019","When movies like this make it to the big screen and can entertain people with the killings and story-line, it makes me become very concerned about the state of our world. This movie was terrible.","
            9/10
            "
"rima1981","18 September 2019","I had high expectations but sadly this was a horrible movie. I was bored, the script was bad and the ending lame!","
            10/10
            "
"spacerboi","2 October 2023","The ending kind of makes it worth it. Otherwise it's a generic horror flic with little to no tension, due to the fact that there's almost no quiet moments.The only character they got right is the main character itself. In my opinion she plays her part solidly and manages to convey a sense of terror that she is forced to live through. Also some of the imagery is staged beautifully.There was so much unused potential. She never really got face to face with every character for example, the backstory of the ritual wasn't really told in a compelling way and like I've said, there just isn't a lot of tension.I would love for the movie to lean into its supernatural elements a lot more. But hey.","
            8/10
            "
"ryan_sy","22 December 2019","Simply put, Samantha Weaving (The Babysitter, Mayhem) makes the movie. She is perfectly cast as the newlywed about to be part of a nightmare of a family. She brings her bad-ass vibe with a touch of humor that makes the movie great!The plot was fast-paced and engaging, the dialogue was campy and fun, they used the right amount of gore, and the supporting cast did a great job (looking at you Adam Brody and Andi McDowell).I was entertained from start to finish and this is one of the better horror movies of 2019. Don't miss out!","
            3/10
            "
"navykurt","4 June 2020","This movie is a horror comedy. It does reinvent the wheel but it is original, funny and gory enough to entertain. It won't scare you so bad that you'll require therapy or suffer a moral injury for seeing it but there are some laugh out loud moments. My wife and I felt it was a well spent hour and a half.","
            7/10
            "
"dagallop","28 December 2019","Little 'mishy-mashy' to start with but hang in there, this becomes an absolute romp and thoroughly entertaining, and frankly Samara Weaving is AWESOME!The story is great, yes, it does ultimately make total sense, but remember to watch this movie as a comedic horror otherwise you will get the wrong idea about it.Adam Brody and Mike O'Brien are pretty well suited to their roles and carry them of in Hollywood style, as do the entire cast.The sets are perfect, the old house the 'hidden features' and the decor, along with the great camera work, lighting and 'marginal' score add to a truly nightmarish comedy that will ultimately unravel a masterpiece story that has a; 'didn't see that coming' finale.Synopsis: I had no idea what to expect, I loved it. Don't watch this if you think it isn't supposed to be funny!","
            6/10
            "
"stevendbeard","22 August 2019","I saw ""Ready or Not"", starring Samara Weaving-Three Billboards Outside Ebbing,Missouri, Ash vs Evil_tv, Oh and if her name sounds familiar, it's because she is the niece of Hugo Weaving/Mr. Smith, from the Matrix movies; Adam Brody-Shazam!, The O.C._tv; Mark O'Brien-Bad Times at the El Royale, Arrival; Henry Czerny-Revenge_tv, Mission:Impossible and Andie MacDowell-Magic Mike XXL, Groundhog Day.
This is a bloody, funny tale about In_laws From Hell. Samara is a poor girl marrying Mark, a man that comes from a rich family-they made their fortune in games-but he forgets to tell her about a family tradition. At midnight, on their wedding night, his family welcomes a new person into their family by playing a game. They draw cards to see what they will play, it could be Checkers, Old Maid or in this case, Hide & Seek. Henry & Andie are Mark's parents and Adam is Mark's brother. Mark tells Samara that they should just elope-he can't tell her why because of his family and their rules-but Samara wants to be accepted by the family and decides to play the game. Henry tells Samara that the rules of the game are that she must stay hidden until dawn. Samara soon finds out that the game is being played seriously and they are really trying to kill her before dawn or there will be consequences for the seekers. Although it is violent and bloody, there are lots of humor in it, too. There aren't any scenes at the end but if you do stay, there is someone that says, 'Ready or not, here I come!' at the very end.
It's rated ""R"" for violence, bloody images, language and drug use and has a running time of 1 hour & 35 minutes.
I really enjoyed it and would buy it on Blu-Ray.","
            7/10
            "
"mjsreg","22 November 2019","This film is a gem. The story is brilliant and the acting is superb, with each character (well - almost) having something to love and something to hate.It is refreshing to see something of this quality in the horror genre of late.No doubt about it - this is one to watch.","
            7/10
            "
"thebricks","23 November 2019","The first hour, I was like, this movie is terrible, why am I still watching? Then eventually, the plot holes were worked out and it got a lot more interesting. I liked this movie a lot more than I thought. I imagine it will have a thousand sequels but this one probably will be the best. Definitely highly recommended.","
            7/10
            "
"K_Rad88","25 July 2021","This moving is thrilling - it's interesting the entire way through and has some hilarious parts too. 100% worth the watch, the acting is great and the premise is fantastic, plus the end is just the icing on the cake!","
            9/10
            "
"federicofernandezflores","25 November 2019","The title says it all. The premise sounds so dumb, like a B-horror, but everything else about the movie is perfectly done. The humor is great, the protagonist isn't some dumb Final Girl, but an actual bad ass, and the kills are gorey and funny.","
            9/10
            "
"jordanjanssen","2 September 2019","Oh dear. What a silly film.Poor girl marries into rich family who have a ritual for anyone joining the family to play a randomly selected game. Poor Grace gets the 'Hide and Seek' card, which means the rich folk (including young grade school age kids) hunt her with the intent to kill her.The film started quite earnestly in trying to be a creepy weirdo family house of horrors and rapidly descended into vacuous exhibition of digital gore. People in the cinema were laughing out loud most of the way through, and not in a good way!I only went to see this as an Odeon 'screen unseen' in the U.K. and because I have a cinema pass. If I had paid my £14 for a ticket, I would have been very unhappy about it. As it was, my companions got in for £5 each, which is all this film is worth.If you've seen a genuinely scary film, you'll want to give this a miss. The moniker of 'comedy' is more apt than 'suspense, horror, thriller' as shown on IMDb.Save yourself the money, and have a giggle at this when it arrives on satellite TV.","
            10/10
            "
"Tha-Baha","19 December 2019","Dear People Who Saw the Trailer and Thought ""This Looks Fun!""
I have something to say: IT IS FUN!Acting, setting, story... Everything about this movie is F-U-N. But of course, it's not a horror movie so if you're expecting to be scared, believe me... Even your grandma's mustache is scarier than this.Know what you're watching people! Know what you're watching, please?","
            2/10
            "
"Coventry","2 July 2020","They're going to find her. And make her suffer...Sorry, but when you see that title, how can you not automatically complete the lyrics of the 1996 smash-hit by The Fugees? Anyway, ""Ready or Not"" is a very entertaining and surprisingly competent action/horror ride with a strong feminine protagonist, a healthy dose of humor and a handful of inventively gory gimmicks. I state ""surprisingly"" competent, because thus far I only knew the directors Tyler Gillett and Matt Bettinelli-Oplin from the anthologies ""Southbound"" and ""V/H/S"" and, well, I though they both sucked. This film blends two very familiar horror themes, namely hunting for humans and severely dysfunctional murder-families, but present them in a very fun and enjoyable format. Grace and Daniel celebrate their wedding's day at Daniel's parental estate. It's the first time the bride meets her in-laws, and basically only knows they are a bunch of eccentric rich people whose empire is built on generations of successful boardgames development. At midnight, and according to an ancient tradition, Grace must participate in a game of hide and seek before she's fully accepted into the family. Her wedding night will be wild and nasty, but probably not how she imagined it. If you look past some flaws and improbabilities (like some of the characters implausible behavioral changes) you'll find this an enjoyable movie. The grotesque and bloody finale is hilarious, the hide-and-seek nursery tune is creepy, and the performances are good. It's particularly fun to see Andie MacDowell is a highly unusual role for a change. I swear you'll never look at ""Four Weddings and a Funeral"" in the same way again.","
            7/10
            "
"catchuanbu","18 January 2020","When Grace marries Alex, love of her life, soon alex family hunt grace to perform their tradional ritual to keep their family alive. Now, the question remains does she manages to defeat this blood thirsty relatives or become victim of their game.A Black Comedy Horror film with the comedy fading at times due to the brutality of the killings.The family engage in Satan worship and sacrifice goats as well as those new family members who choose a fatal game. Even children participate in the hunt.What I didn't enjoy was it was a little predictable with some parts. This film is to watch,It is not too scary, and overall the gore is silly enough to not 'wince.' Enjoying movie","
            9/10
            "
"rockman182","21 August 2019","Hide and seek gone terribly wrong. That's basically the premise for this film. It looked like it could be an extravagant little affair but at the same time looked like a film that could be awfully disappointing. By now, you know me and know that I don't turn down seeing any film and will watch pretty much anything. Ready or Not was no exception. I did enjoy the theme and gory cat and mouse for the most part in this film although the film does drag itself down when it tries to delve too much into its characters.The film is about a recently married couple, where the bride is spending the wedding night with her husbands mysterious but rich family. The family proposes to honor an age old tradition and play a game where the bride draws a card and they fulfill the game. She draws ""hide and seek"" which turns out to be a bloody, murderous game where the bride must hide as members of her in law family try to murder her before dawn to avoid a curse that will occur to them.The film delivers on its dark humor, gothic mansion setting, and humor here and there which is great because its what the film needs. Samara Weaving is a star in the making and I'm all for it. She is a character you back to escape and she really gets into the element that the role requires. The film brings a good amount of blood and violence which will satisfy those looking for an entertaining thriller. The film does spend too much time trying to have moments of ""emotion"" between characters and its winded and feels like it.The film becomes utterly ridiculous as it goes along but its hard to look away. Its a different type of film and I had a pretty good time with it which is all I could hope for from a B movie that only exists to be humorous, violent fun. If you want a fun tale of survival over the course of a night then this will do the trick. Just don't expect anything amazing. Side note, its nice to see Adam Brody from The O.C. all grown up.6.5/10","
            1/10
            "
"Reviewer99","22 May 2020","The family reminded of the infamous Kennedy family ...","
            7/10
            "
"ahmxii","21 October 2021","'Ready or Not' could just have been some random horror-hunt film, but the main reason to watch isn't anything to do with viewing a film that will scare you, but simply to entertain. And it does this using 'black comedy' at every turn. Yes, the family are evil murderers, but they're just so damn funny that you can't help but enjoy their performance. Plus Samara Weaving is excellent as the main character, proving that strong female leads can still exist without turning them into some sort of 'Mary Sue' trope.This movie blew my mind. It is a slasher/gore film with the perfect amount of comedy. I will definitely recommend it.","
            3/10
            "
"nicofieubxl","21 January 2020","I really enjoyed it. Second degree of course. Funny horror movie. There are only a few per year that are nicely done. This one is one of them. Main character is great. To be watched with some good chips.","
            7/10
            "
"leidilat","21 January 2021","Well... lesson learned... Never play games with the in-laws!!! Ready or Not is original, gory, witty and one hell of a bloody fun ride!!! The actors Andie McDowell, Samara Weaving, Adam Brody and the rest of the cast were absolutely amazing!!! I HIGHLY RECOMMEND THIS MOVIE!!! I AM TRULY BAFFLED BY THE LOW RATINGS AND URGE EVERYONE TO IGNORE ANTHING BELOW A 7.","
            8/10
            "
"Go_For_The_Jugular","10 March 2021","Very bizarre premise...but on-paper, it sounds like it could be a lot of fun.This however, was Snoozeville, Tennessee. So dull and boring, even the 'action scenes' were slow and dragged out. You know when you're watching a great film when the time flies by, but this film felt 6 hours long!People shouting and ranting at the top of their voices is what passes for comedy.It's just awful.","
            7/10
            "
"jhawk-06372","3 October 2019","I don't understand how so many can say this is an original idea for a film. All we have here is a regurgitated female version of the movie Get Out. Next I do know how 16k voters have rated this a 7 or higher. Are they going to do this for all the movies in the future we already had female reboots of Ghostbusters and one of the Oceans franchise and they were horrible. I wish that this movie was an original idea but it isn't nothing anymore is original it's all reboots,remakes, and stealing ideas of the past.I knew form reading the synopsis it made me think Get Out 2 and I see from other reviews others felt the same. If this is new to you maybe watch more movies before you start rating films.","
            7/10
            "
"Red_Identity","28 August 2019","This was a lot of fun. Don't expect greatness, but definitely go in expecting a good time.","
            4/10
            "
"giorgosstefanidis","4 December 2019","This was one of the most entertaining films of the year ! You will never get bored , it's full of action and suspense and a lot of gore ! It has some comedic bits that make the film even more fun to watch and although the whole story with La Bail and La domas is kind of bizarre and stupid makes the film more special , more unique . The actors were great . One of the best horror films of 2019 be sure to watch it ! Also that ending was so so so so satisfying!!!!","
            10/10
            "
"elizabethcaroline","22 November 2019","Poorly written dialogue. Boring and predictable scenes. Odd swearing. The whole movie tried too hard. Overall bad script. I really wanted to like it and forced my bf to sit through it with me till the end. Not intense. Not funny. Not scary. Not interesting.","
            7/10
            "
"fntstcplnt","28 August 2019","Directed by Matt Bettinelli-Olpen & Tyler Gillett. Starring Samara Weaving, Mark O'Brien, Adam Brody, Henry Czerny, Andie MacDowell, Nicky Guadagni, Elyse Levesque, Melanie Scrofano, Kristian Bruun, John Ralston, Hanneke Talbot. (R)Weaving marries into the fabulously wealthy Le Domas clan, unaware of their unusual tradition of playing a game after each family wedding; the game this time is hide-or-seek, and these upper class rapscallions play for keeps. Delicious black comedy disguised as a horror movie has lots of devilish laughs and plentiful bloodletting; not quite as clever as one might hope, and the chase is more fitful than fluid (almost like one of the board games that made the family its fortune), but it's still good, grisly fun all the way with some sly potshots at class and heritage. The groom (O'Brien) has the personality of wallpaper (the absence of relationship chemistry between him and his new bride is unfortunate) and Brody's conflicted drunk can be a buzzkill as often as a laconic wag, but the rest of the sordid family each have their share of wicked (and wickedly funny) moments; the deadliest weapon brandished onscreen is Guadagni's hysterically withering glare. Weaving, however, steals the show as the most memorable bride-on-the-brink since Uma Thurman in ""Kill Bill""; based on the evidence here, she's a star in the making. The audacious climax is a high-wire act that could have easily turned disastrous; it may not completely stick the landing, but one has to admire its macabre moxie.75/100","
            8/10
            "
"filipemanuelneto","12 December 2023","How many times we, common contributors, do not think of the hypothetical dark side that would like to exist in those rich families of business, politics and the arts? For many people, envy is very natural. Others, like me, are more concerned with the lawful origin of fortunes (what matters to me is that the rich honestly earn their money, the rest I feel it does not concern me) and others think that, since money is so earthly and perhaps evil, all great fortunes have some dose of perversity. Unlike people like me, who face money as a tool that can be well used or not, there are a lot of people who associate this malevolent load with money.This movie begins around this wealthy family and creates a story of Satanism, carnage and lack of scruples. Everything is set on the wedding of the Patriarch's firstborn son. The young bride, for his family to accept her, will have to play a mysterious traditional game that they all have to play at a given moment. A crazy initiation ritual in a hunting room full of weapons and embalmed animals. What follows is the predictable carnage. And I say predictable because the movie is stupidly easy to guess, which is the weak point of the plot. As a horror movie, it will only work for those who have a weak stomach for bloody scenes: yes, the movie has a lot of gore, but I've seen worse.Technically, the movie has its ups and downs. Taking advantage of the places that the production has achieved to shoot in Canada, including a famous museum-mansion, sets and costumes are excellent and worthy of a much more expensive thing. It is not a low-budget movie, it is obvious the producer has invested in the project, but it does not seem to be the first bet for a movie season: convincing and effective visual and sound effects help a lot and the editing was well performed. The soundtrack has its moments, but in contrast, cinematography is excessively trembled and occasionally poorly framed.With such apparently heavy bets, it was a shame to feel the production went to seek a third-ranking cast. The protagonists are not bad, but they lack the experience of first water projects with more calloused colleagues: Samara Weaving made a secondary character in ""Three Billboards..."", Mark O'Brian went to do another in ""Arrival"" and Adam Brody participated In ""Mr. & Mrs. Smith "", but it's that. They are actors competing for their space in the sunlight, a rightful desire, but without experience and perhaps a little raw. Truth be told, the movie also does not give them challenging characters or complex situations. The best actress here is Andie MacDowell, but it is far from showing the qualities we saw in her oldest work. Canadian Henry Czerny does what he can and is remarkable, but cannot save the movie alone.","
            5/10
            "
"damianphelps","21 September 2020","This is a great movie.Awesome atmosphere creates a fun movie full of highlights. Samara Weaving is super.Funny, dark humour that provides delights throughout. The costumes are fabulous and the reactions on the family's faces as things don't quite go to plan are a hoot.I highly recommend this for a good fun time.","
            6/10
            "
"cruise01","3 September 2019","Ready or Not (4 out of 5 stars).Ready or Not is a bloody fun time with a cheesy concept idea and plot and some suspense and thrills. Kind of like a cheesy horror movie like Cabin in the Woods. A simple and weird plot idea. But throw in some cheesy script and direction which does make it entertaining. Ready or Not worked with the idea.The plot follows Grace (Samara Weaving) who got married to Alex (Mark O'Brien) whose family is rich and have an empire in the gaming business. The family has a weird tradition on the wedding night. Grace has to play a game and this mystery box tells them they have to play hide and seek. With a twist. She has to hide and the family has their set of weapons and they have to go hunting for her.There is a little more to plot that reveals the family true reasoning with the game. Which has a family history of a tradition that they have to do. There is a twist that gets very bloody in the climax. Literally from the characters getting stabbed to fighting back. Even bodies exploding. Feels like Quentin Tarantino idea of a movie.The movie moves at a fast pace. Grace is on the run and avoiding the family until dawn. Every encounter has her fighting for her life and avoiding danger. While the family is slowly losing control of their hunting game. Which they are very desperate in trying to get her before dawn. Before something else happens.The script is a bit cheesy with the acting and funny. The direction also delivers some thrills and suspense. Not really scary at all. Samara Weaving delivered a great performance. Probably the most freaked out performance of the year. Love how her character is wearing the bride dress throughout. Until, she gets worn down and messy and bloody while trying to survive. Adam Brody also delivered playing Daniel, which he is the brother in law who is tired from the family tradition.Overall, Ready or Not is a good thriller of a film. It delivers plenty of thrilling moments and some cheesy humor. It can be a bit bloody. The story is cheesy with its set up but at least it is fun.","
            7/10
            "
