"Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Happy Death Day","stebird","23 January 2018","Once again the cash cow has been milked with this somewhat unoriginal love child of Groundhog Day, only with the added twist of murder.
Don't get me wrong ""Happy Death Day"" was a rather enjoyable film, you just can't help but think how uninspired Hollywood are becoming churning out yet another teen slasher and another reliving the same day over and over again film/plot. But for what it's worth this film actually worked, and the suspense was always there with the allure of who the baby-masked killer was and if she stops her murder from taking place, will it end the cycle of waking up on the same day over and over again, on her birthday no less. One of the high notes of ""Happy Death Day"" for me was the ending, or should I say the false ending, all is not as it seems and indeed there's more to the tale, where the false ending was predictable and poor, the real ending was a genuinely nice surprise, giving a tired old formula an extra lease of life, shall we say? The whole premise screamed modern day and young adult, and that's absolutely fine considering that that's the target audience; as well as the main subject of the film, the film also acted as a catalyst for showing the world a brief glimpse into modern college life.The acting was okay, nothing brilliant but certainly not poor, basically the standard you expect from a younger cast of actors..., but did they look sincere or could you tell that they were acting? Thing is a lot of younger talent these days always look a little wooden, so don't let that put you off. Altogether ""Happy Death Day"" is a decent, watch it because you've got nothing better to do film, just don't expect any high-ish standards.","
            10/10
            "
"Happy Death Day","Guenniminator","9 September 2018","The trailer reminded me a bit of the ""Scream"" movies, but my expectations for ""Happy Deathday"" were much lower.Surprisingly, this movie is very entertaining and better than you would expect.The only negative is that they should have made this movie harder for adults and not for young audiences.","
            7/10
            "
"Happy Death Day","masonsaul","12 February 2019","It's not that scary but Happy Death Day is still a really enjoyable horror comedy with great pacing. It has an incredible lead performance from Jessica Rothe, great humour throughout and a unique spin on the slasher genre.","
            10/10
            "
"Happy Death Day","fdbjr","14 October 2017","There is nothing terribly new in 'Happy Death Day', but it is a fun, cheerful (!) movie that almost everyone will enjoy. I noted 'spoiler' in the caption out of an abundance of caution, but my 'spoiler' is simply to note that there is surprisingly little overt violence in the movie - the heroine always blacks out at the moment before her death. What does happen, however, is the GroundHog Day formula, which is not so much about the repetitive days, as the transformation of the character - in this case, from a petulant, spoiled sorority girl into a decent, rather likable human being. She discovers her true love (the audience likes him from scene one), sees through the vapidity of her sorority sisters, and re-establishes a connection with her widower father. Not bad.Add to that a few plot twists that are logical and not all that predictable, and you have a fun two hours in the theatre. Not all that common these days.","
            3/10
            "
"Happy Death Day","gwnightscream","14 October 2017","This 2017 horror-thriller stars Jessica Rothe and Israel Broussard. This focuses on self-centered, college girl, Tree (Rothe) who starts reliving her birthday over again and is murdered each time by a masked killer. She tries to figure out the killer's identity and why she's being targeted. Broussard plays her new friend, Carter who helps her. This is a good horror/mystery flick with a bit of humor and Rothe is great in it. It obviously uses the formula of ""Groundhog Day"" and blends elements of ""Scream"" and other slasher flicks. Fans of the genre should check this out.","
            7/10
            "
"Happy Death Day","Braindead09","21 October 2017","When the Universal logo goes into a Groundhog Day/Edge of Tomorrow roll, its not hard to guess the plot of this film, especially when the loathsome leading character meets her demise within the first ten minutes, and then rewakes takes the audience onn her investigative journey as she gets to live the next 18 hours again.This results in a myriad of different days and scenarios reaching the same conclusion. No point in telling anyone how it ends, just go along with this amusing Christopher Landon film and you will enjoy it as much as his last screen outing the really good 'scouts guide to the zombie apocalypse'. The comedy horror genre has got itself a good talent long may his reign continue.The cast are good, the running gags work, the only disappointment is the lack of gore. The soundtrack selection offered my ear a load of tracks that I had not heard before, mind you I'm not the target audience for the soundtrack downloads.Worth a watch, just try to find a screening time where the phone obsessed and plastic wrap scrunching morons are not in attendance","
            7/10
            "
"Happy Death Day","chrismyers-87436","14 October 2017","After reading some of the reviewers trash this film, even though they didn't see it, I had to comment on this film. Also after reading glowing reviews for pretty awful films, IT and Blade Runner 2049, I needed to set the record straight. If you enjoyed Drag Me To Hell in a PG13 setting, you'll love Happy Death Day. Tree is a sorority girl, high fashion, snobby, and no carbs. She wakes up in some guy's dorm room, much to her dismay, only to realize she's reliving the day of her birthday and murder over and over again. Laughs, a few good scares, plot twists, and even a single tear (Yes, the acting is that good and Tree shows real growth) make this a fun escape in the magical world of the movies. This movie doesn't have much gore and only has sexual innuendos, which give the PG13 rating.THIS IS A FILM WORTH SEEING! CAMPY HORROR AT ITS BEST!","
            1/10
            "
"Happy Death Day","Lugo1989","16 November 2017","Happy Death Day is probably not going to become a cult classic of any sorts but if you like horror/comedy type of films you might like it. It starts of quite seriously and looks like it is taking the direction of a typical on college campus slasher. After a while it takes a nice turn and becomes much lighter and that is when some of the comedy elements kick in. It also had a few twists which was a nice surprise. You are not going to avoid any clichés by watching it since it has them all, good looking bitchy sorority girls, a handsome college professor with an English accent and a good-hearted shy kid.One thing I could not get out of my mind while watching it is how similar to Before I Fall it is. It is a drama/mystery also released this year and the premise is almost the same although Before I Fall feels more serious.Do not take Happy Death Day too seriously, relax and you should have fun watching it. I believe that was the main intention of everyone involved in making it.","
            7/10
            "
"Happy Death Day","Special-K88","25 March 2018","Snarky, self-centered college sorority girl (we all know the type) awakens on her birthday to find herself in a precarious predicament; but that's only the beginning as she's later murdered, then finds herself reliving the same day over and over again...with the same result over and over again. Her only solution is to try and track down the killer herself, but time is not on her side. Groundhog Day for the slasher genre, this has its fair share of clever moments as well as some shocking and laugh-out loud funny ones, but once the premise is revealed it becomes pretty obvious, and doesn't provide a very good or innovative climax given all the effort it makes to tell the story. A bit more unconventional than the usual films of this genre, thanks to a good (though derivative) setup. **","
            7/10
            "
"Happy Death Day","JoBloTheMovieCritic","20 July 2019","10/10 - surprisingly excellent modern-day Groundhog Day with a horror/thriller twist","
            5/10
            "
"Happy Death Day","samtepalopenlesbian","14 October 2017","So, where to we start. This movie at first instance looks innovating and fresh, but the more forward it goes, the more bored you becomes. The plot looks kind of innovative, a groundhog day meets horror, but the groundhog day premise with different genre is done better with Edge of tomorrow. The comedy in this film is equally awful, and the scares aren't scary enough. It's like someone saw the cabin in the woods and made his own fan fiction with a more serious tone. The characters are blank and offers nothing new. Some of them are there for comic relief but they fail too. The only good thing about this movie is that its pacing is somewhat good, not too slow, not too fast, and also that the premise is not half bad. But in the fall, you should better watch blade runner 2049 or Jackie Chan's The foreigner. These two films deserve more attention than this piece of crap. Not like I am forcing you, but just giving an opinion.","
            6/10
            "
"Happy Death Day","dfranzen70","6 February 2019","Check out the parallels to Groundhog Day, too. Saw this on TV (FXX, I think), so I don't know how watered down it was...but I found it to be inventive and intriguing. With character growth! Always a plus. Jessica Rothe (who reminded me a little of Anna Faris in Scary Movie) does a fine job as the poor girl who's killed over and over, in many gruesome ways. Nice mashup of comedy and horror. Looking forward to the sequel!","
            8/10
            "
"Happy Death Day","joonievrses","12 June 2022","I at first thought that ""Happy Death Day"" was going to just be your run of the mill slasher movie, but I was pleasantly surprised! It had me on my toes the whole time and I enjoyed watching!","
            8/10
            "
"Happy Death Day","danielcalegari","25 May 2020","Nothing new, just a teenager ""terror"" (suspense) version of ""Groundhog Day"".
It is very superficial, a lot of one-dimensional college characters, weak plot twist and easy happy end.Why does she keep repeating her birth day?Totally forgettable! Avoid it, or have your time lost.","
            6/10
            "
"Happy Death Day","alexqueens","30 October 2019","Reinventing the slasher flick with fresh new concepts that work is a tough challenge.
But here it is.","
            6/10
            "
"Happy Death Day","andreas-rantzau","3 November 2019","7/10 simply because it is hilarious asf.Went on Netflix to watch a  scary movie and chose this one. Not a masterpiece, but I was pleasantly surprised. The movie is funny and entertaining. I laughed throughout the whole thing. It is obvious that this was their goal and that they didn't attempt to make an actual horror film.
Can definitely recommend if you're in the mood for a ""horror"" movie that's not too serious.","
            6/10
            "
"Happy Death Day","slimer8489","23 October 2017","When I saw the trailer for this film, I thought it looked quite interesting. Sure, the Groundhog Day plot seems to be becoming a cliché nowadays (with movies like Before I Fall), and it was most likely going to be a jump-scare-infested film, since it came from Blumhouse, but I actually had interests in seeing this film, so I went and saw this with a friend.I thought the movie was okay, but nothing special. I liked the premise, I liked how the girl went from this unlikable bitch to an actual caring person as the film went on, and I liked how she gradually learned from the error of her ways. I also liked the design of the mask and how so many people had it in their possession, which only makes it harder to guess who the killer is.But no film is without its flaws.In some parts, it seemed like they were trying to go somewhere, like when the girl is spying on the people who she thinks might be out to kill her, but that was quickly dropped. The scene where she takes out that criminal was pretty good, but it then came off as pointless once the twist came. Oh, and speaking of that, while I did admire the twist and how they chose an unsuspecting person, the heroine jumped to the conclusion WAY too fast. Like, she just assumes all these things and it ends up being right. Like, you need to build up stuff like that. You can't just rush it.Overall, this movie was okay. It didn't rely too heavily on jump-scares, so I applaud them for that. Give it a watch if you want.","
            6/10
            "
"Happy Death Day","EthanBJones_03","28 October 2017","'HAPPY DEATH DAY' - 2017Directed by Christopher B Landon{Scouts Guide to the Zombie Apocalypse}Starring Jessica Rothe{La La Land} and Israel Broussard{Flipped}Plot Overview: ​When a young University student awakens in the dormitory of a complete stranger, she must move through her day until she inevitably gets killed off. The catch? She must relive this same fate ever day until she can stop the seemingly omnipotent and omnipresent killer.Going into this film, I expected a low rent slasher with a silly premise that I could write of a garbage. Well it certainly wasn't that. I was pleasantly surprised with this movie. It's a very fun Halloween movie. Don't go into it expecting the next big thing in terms of horror, go in expecting a fun comedy with horror elements and I think that you'll enjoy this movie very much.What can I say that I liked about this movie, specifically? Well the tone was excellent. At the start, very few of the jokes hit for me so I got a little bit worried. But as the film progressed, it became a genuinely good comedy. I tend to like Horror-Comedies because I don't like the feeling of being scared, and thus a joke or two helps calm me down. The way they blend the two genres in this movie is almost effortless. It definitely leans a little more onto the comedy aspect than horror, which will definitely turn off those who EXPECTED this to be a horror movie. It's maybe a 1/4 horror movie, 3/4 comedy? The creepy and jumpy moments worked, but they were infrequent. With the exception of ONE, jump scares were also non existent in this movie. Thank the lord God for that! But to be fair, the one that they DO use was pretty effective and worked well. So as a whole, the tone for this movie was pretty darn excellent.Another aspect of this movie that absolutely deserves praise, is Jessica Rothe's performance as a Tree. Sorry, the character's name is Tree; the character is unfortunately not a tree. She is, actually, far from it. Most horror movies just substitute in a stereotype of a character and expect that to work but this movie doesn't. She's the pretty girl but she's also the deluded, sociopath. Seriously! At the start of this movie, the character Tree is about as likable as the plant one. But Rothe portrayed this character undeniably well. Even in the latter half of the movie, she portrays the character exceptionally well and really sells the character's growth.Another actor who appears in this movie was Israel Broussard. Broussard also gives an excellent performance as Carter. Not only that, but I also REALLY buy the romance between Tree and Carter. It doesn't feel forced in the slightest and that is rare for a movie nowadays. It usually feels wrong when two characters get together in a movie because I just cannot see it happening in real life. But thankfully, I did buy their relationship, and found it to be a very fun and goofy one to watch. Alas, I do definitely have some flaws with this movie. The final 15 minutes and the grand reveal were my two main issues. I won't spoil either of course, so you can still enjoy this film. But personally, I found the final 15 minutes of this movie to be COMPLETELY unnecessary. So much so that I was getting ready to leave at the climax of the scene before that because I thought the film was over. But no. They drag it on an extra 15 minutes and reveal what I predicted to happen. Which was my second issue. I predicted the ending BUT only because I was paying REALLY close attention to a scene and, while it may have bee accidental, they reveal the ending by use of a prop. This may be just me being smart and interpreting it a weird way, or it may have been intentional, in which case then well done to those who were in charge of that. It was a very clever way to reveal it, and the people I saw this film with didn't catch on and I had to tell them about it afterwards. Despite that, I did figure it out so I can't really credit the reveal as being that good.Something that personally didn't bother me but will bother other people, is the fact that this is not a horror movie by definition. It has elements of horror movies, yes. But it is still technically a comedy movie, which is NOT what the trailers suggested at all. So I can completely understand if horror fans felt mislead, therefore I do think that they should've either completely changed the marketing campaign OR included a LOT more horror elements and creepy scenes. But aside from those flaws, I found this to be a very enjoyable movie. It isn't going to win any awards but I can see it gaining a cult following. It was certainly fun and entertaining and I will definitely recommend you go and see it. I'll rate 'Happy Death Day' 6 'Creepy Masks' out of 10!","
            4/10
            "
"Happy Death Day","aidanratesmovies","30 January 2021","It's very entertaining on all fronts, and the actors do a good job of making it feel that way, as well as up and coming horror director Christopher Landon- however it certainly lacks the smarts and wit it has on other fronts in the writing department. Jessica Rothe provides a fun leading performance in this odd horror twist. The film largely plays out as if the film Scream and Groundhog Day had a baby- and it embraces that fact to the fullest. I enjoy Christopher Landon's direction throughout the film, it gives the energy it needed, and I honestly couldn't see the film being helmed by anyone else. However, the writing also impacts the film quite a bit. Between its generic opening, and predictable moments aside- the final twist just isn't as satisfying as the film makes it out to be. In fact, it can feel frustrating, as if writer Scott Lobdell wrote himself into a ditch. In the end, Happy Death Day was far better than I expected it to be, but it still could use some improvement on terms of how to write a more compelling, less generic, and more convincing storyline.
My Rating: 8/10","
            5/10
            "
"Happy Death Day","funnycommentor","11 July 2023","First of all, when I first watched the trailer of the movie I really enjoyed it, even though I didn't really had high expectations because I thought it was gonna be just a silly movie. The plot of the movie was very interesting, mysterious and kinda innovative. The storyline was very well written, everything was well-explained and it was kinda original. The characters were very interesting, kinda well-developed and most of them were hilarious. The casting was really nice and their acting was good, each actor portrayed their character perfectly. It wasn't a very scary movie and most jumpscares were kinda predictable, however it was very intense and there were too many epic chase scenes. Also, the killcount of the movie wasn't bloody at all, but I really enjoyed every death scene because it was really brutal. In my opinion, that movie should be R-rated, instead of the PG-13 rating because it's a slasher movie and those kind of movies are meant to be BLOODY. The duration of the movie was perfect and the pacing of the movie was really fast, that's the reason why I enjoyed that movie. Moreover, the soundtrack was really good and the cinematography was excellent. The ending twist was definitely unexpected and it was kinda shocking, however it wasn't very well-explained. Overall, it was an enjoyable horror/comedy movie, action-filled, very funny and I would definitely recommend it to my friends.","
            7/10
            "
"Happy Death Day","dar0417","6 February 2020","Solid PG-13 horror film but predicting the killer and the motive was just way to easy.","
            10/10
            "
"Happy Death Day","aquascape","28 March 2018","Time loop movies always turn out to be fun and ""Happy Death Day"" made no exception to that rule.The movie is based around a college student who is murder by an unknown assailant, on her birthday nonetheless. After that she wakes up and relieves the same day over and over again, just like in ""Groundhog Day"", which of course was referenced in the movie, in a disappointing way to me with the main character not knowing what movie that was. 
The director left very subtle clues on who the killer might be and someone with an eye for horror/mystery films might catch on pretty early in the game.Some parts were funny, some parts were goofy and let's face it, it's pretty hard to make a good teen horror movie these days. 
The ending seems a bit carried away on how it was approached, missing small details, but if it's a comedic approach the movie was going for then it's fine.""Happy Death Day"" is a great addition to the slasher genre and to the time loop genre, being one of the best horrors of that year.","
            10/10
            "
"Happy Death Day","Mysterygeneration","11 January 2024","Christopher Landon's Happy Death Day revitalizes the slasher subgenre by fusing it with an original time-loop concept. In the title role, Jessica Rothe excels as a college student who, on the day of her murder, finds herself trapped in a time loop. The picture adeptly strikes a mix between mystery, comedy, and horror aspects, captivating viewers with its capricious plot and captivating performance by Rothe. The slasher formula gets a new lease on life thanks to Landon's direction, which presents an imaginative and fun interpretation of the genre. Happy Death Day is a fascinating and enjoyable addition to the horror-comedy genre, thanks to its deft writing, likable characters, and well-balanced humor and terror.","
            1/10
            "
"Happy Death Day","kamalbeeee","28 December 2019","Time loop story which little surprise me but not great....a protogonist find her killer by time looping..","
            6/10
            "
"Happy Death Day","inannani","6 October 2018","The film was so good until 2/3 way through - great acting, nice remake of the Groundhog Day premise.. then suddenly it felt as if the writers decided ""time to wrap it up"" and the whole thing fell apart. Disappointing.I'll watch the actors in the next stuff they do, they were great!","
            6/10
            "
"Happy Death Day","gustheaffen","12 November 2018","This was entertaining enough but certainly not horror. More a coming out of learning to be a better person with a mix of a mystery that couldn't be determined without the movie revealing it. This was more geared toward teens / early 20s. I wouldn't have wanted to pay to see this in a theater.","
            7/10
            "
"Happy Death Day","mt-95256","11 November 2017","TL;DRFully and shamelessly embraces similarity to Groundhog Day and uses that to its advantage, developing its own tone and personality - Disappointing in terms of horror – could have been stronger if they'd blended comedy and horror more - Very funny - A good twist towards the end - A very likable lead whose character believably develops more than you'd expect from a film like this——————————————————There comes a point in Groundhog Day where Bill Murray's Phil tires of his never-ending, repetitive day and starts deliberately trying to kill himself. Happy Death Day, on the other hand, while maintaining the same premise, sees the protagonist not running towards death, but running away from death again and again and again – each time she gets killed resulting in her day restarting. Though initially seeming like an interesting blend of comedy and horror, the horror is much more lite than expected, but the entertaining film is saved by the well-done comedy and the eventually very likable lead – definitely more than I was expecting (always a good thing for horror movies!)It sounds like much more of a horror/thriller than it really is. It could have been an excellent achievement, perfectly blending the horror/thriller and comedy genres; instead though the focus is much more on comedy than any kind of scares or suspense. Still, this doesn't detract from the enjoyment of the film. There are plenty of examples of films blending horror and comedy (Scream, the easiest example), but it's a shame that there wasn't enough emphasis on horror for it to be included in lists among greats like Scream. Instead the promotion sold it more as a horror film, inevitably disappointing the more avid horror fans. There are enough scary movie clichés and a couple of jump scares peppered throughout to satisfy most, though it's far from being able to call itself a true horror. Yet maybe you'd get away with labelling its secondary genre as 'thriller;' it's here that this film has an edge on Groundhog Day (I know, sacrilegious comment!). Happy Death Day matches Groundhog Day with comedy, but surpasses it by including a more unique whodunit plot. It's hugely enjoyable watching Tree go through her suspects and theories, ticking off her list as well as your own. Plus the twist at the end (one you absolutely do not see coming) makes it all worth it too.This isn't to say though that Happy Death Day is perfect; awards are hardly going to come by their way and there are plenty of examples of overly clichéd and cheesy lines but they're well aware of this and they play it as a strength. Director Christopher Landon is absolutely self-aware and uses all manner of horror genre clichés and cheesy lines to add to the personality, keeping it fun, quirky and, most importantly, very enjoyable. This is best seen right at the very end where one character actually compares it all to Groundhog Day, which Tree, comically, hasn't seen and isn't even aware of. It's a wonderful satire of Hollywood, tired of ideas and just copying what's come before, repackaging it and feigning ignorance, pretending it's totally original. They certainly didn't mention it for a similar film with a repetitive day, Edge of Tomorrow.A lot of how much we enjoy it though isn't just the writing, but down to the cast, specifically the leading-lady. The supporting cast are all good, particularly bitchy sorority sister Rachel Matthews and sweet and innocent male love interest Israel Broussard. But the one who really excels here is Jessica Rothe, absolutely deserving of a leading role since her only really high profile role so far has been as Emma Stone's flatmate in La La Land (she played Alexis by the way – something only hardcore fans of the musical would even have a chance of knowing). Happy Death Day is much more a showcase for her talents, showing she can do more than just sing and dance, but can carry a horror-comedy almost totally single-handedly, showing particular attention to character growth and development (something often overlooked in many films nowadays). Her character is the polar opposite to Bill Murray's counterpart in Groundhog Day; yes, he's miserable a lot of the time, but still very likable. For the first part of Happy Death Day, however, Tree is utterly unlikeable; a rude, irredeemable character we dislike despite her looks; but this opinion quickly changes once the film finds its feet and gets going. Each bad quality she seems to have slowly and believable changes as she understands her situation and tries to change it, becoming self-aware. In a Dickensian manner (a la A Christmas Carol) we quickly fall for Tree and like her very much as she changes to a very charming, quirky and lovable lead character. Props to the writing from Scott Lobdell too, but this is totally down to Rothe who makes the film the joy it is.It's impossible to take this film too seriously and to ignore comparisons to Groundhog Day; but you might as well because this is a still a different enough film to not feel like a repetitive rehash (ironically). It's a shame that it doesn't live up to it's horror promotion and shies away from its premise of marrying humour and horror since this could have really strengthened the film and made it more memorable. Nevertheless, this doesn't at all hamper any enjoyment of Happy Death Day because it's a very fun one; a bit of horror here, a lot of laughs there, lots of fun throughout with a charismatic, lovable lead. Halloween has never been happier.","
            7/10
            "
"Happy Death Day","fluffset","3 November 2017","We all totally know from the trailer that this is just some homage from ""Groundhog Day"", but we like it. From the trailer, we know that this movie will be so interesting & we just watch it. I don't know what to say anymore, it's so good! Imagine a light sorority teen movie+slasher+g-day and it will be a total carnival. It's so fun you wish it never gonna end. Even though you maybe will feel sympathy for her but it's not as easy as you expected. 10 for a good time!HIGHLY RECOMMENDED!","
            10/10
            "
"Happy Death Day","mrivas-42691","6 June 2018","Not really scary but it does a great job keeping you engaged. It builds the protagonist enough to have you rooting for her in the end and the build up and revelations are really good. Definitely one of the best horror/thrillers in recent memory.","
            8/10
            "
"Happy Death Day","jacke_1337","3 November 2017","This is not an intellectual movie, it's very repetitive and the genres of this movie is not correct at all. It's more of an comedy mixed with romance and some mildly jump-scares. Not a movie suited for me personally at all, although some of my emotional friends did enjoy it. I don't know how this got all the hype it got because it is not worth watching, I wanted to leave the cinema after the third rollback.","
            6/10
            "
"Happy Death Day","wbuttle","30 July 2018","When I first saw the trailer for this, I thought it was going to be another one of those poor attempts to make money, it's a actually a very well made, exctiing, funny horror with a great, young cast. Kept me guessing until the end. Israel Broussard is the standout in this.","
            7/10
            "
"Happy Death Day","Cinema-reviewer321","17 August 2020","Horror groundhog day with fun elements and I like this movie.It's fun to watch and laugh at in some scenes","
            7/10
            "
"Happy Death Day","justinwfirestone","12 October 2017","Happy Death Day answers the hard-hitting questions Groundhog Day was too afraid to ask. What if you were trapped in a diurnal murder- fest? Why not name a college the Bayfield Babies? What is up with Teen Mom?Director Christopher Landon, perhaps mostly known for being the screenwriter of Disturbia, Paranormal Activity 2, Paranormal Activity 3, Paranormal Activity 4, and Paranormal Activity: The Marked Ones, has achieved something strange with Happy Death Day. It rehashes the gimmick of Groundhog Day as an introspective commentary on snobbery, apathy, vanity, and almost sympathy. It also throws in a psychological whodunit with only a couple of unsatisfying twists, some decent laughs, and surprisingly good acting from a star- bedazzled-less cast of B- and C-listers, all of whom have a sense of self-awareness that this is not a great movie, but at least they had fun along the way.I kept wondering, though, why not buy a gun? Why not leave town? Why not spend all night on the floor of a casino, where you will be surrounded by amped-up gamblers making murder more unlikely?If you were stuck on a deserted island and had to watch only one movie, every day for eternity, would you prefer Groundhog Day or Happy Death Day? It's a closer call than you might initially think.If you were stuck on Dessert Island, would you choose Bananas Foster, Cherries Jubilee, Baked Alaska, or Strawberries Romanoff? I bet you didn't even know about Strawberries Romanoff until now.","
            9/10
            "
"Happy Death Day","killercharm","29 April 2022","Delightful story about an uppity sorority sister reliving the day of her murder, which is her birthday, over and over again until she figures out the answer to life the universe and everything. Not only does this flick have great scares, but it's funny. Jessica Rothe's emotional slide into the Groundhog Day pool is wondrous. Each morning she wakes up to the same day with a little less ability to cope until she wakes up screaming. That blows the boozy cobwebs out the brain and she gets down to figuring things out between each murder.","
            7/10
            "
"Happy Death Day","grakky","28 November 2019","2U is next! Thoroughly enjoyed this first one, it had me captivated down to the last 30 sec .","
            8/10
            "
"Happy Death Day","ethanbresnett","31 March 2021","Happy Death Day is one of those films that punches well above its weight, and is far greater than the sum of its parts.It blends comedy, horror (pretty light touch horror in truth), teen drama, and does so brilliantly in my opinion.They use the groundhog day repetition of the events to great effect, drawing out lots of comedic potential, but also using this to develop and explore the central character of Tree in interesting ways. There's some great dramatic and emotional moments and I found myself getting very invested with the character.If you are a horror fan I'd maybe temper your expectations a bit going into this film. There are a few moments of genuine suspense and a couple of jump scares, but I'd say the film leans away from horror and more towards the comedy side for the most part. I enjoyed that they went down this route, as since we know she is going to die each time there's only so much horror they can really inject.Overall a really fun film. It perhaps lacked decent supporting characters and was a bit cliche in parts, with occasionally clunky dialogue, but none of this stopped me having a great time with this film.A really enjoyable movie!","
            7/10
            "
"Happy Death Day","pedroquintaoo","12 October 2017","Since Happy Death Day was announced, seemed to be a mix between Scream (1996) and Groundhog Day (1993), a story about a sorority girl getting killed and needing to repeat her day again, again and again was a really nice concept. However my expectations went low when the movie was rated PG-13. I mean how is possible to do a good slasher without blood and violence?This movie has a good plot, the characters are really nice, I was interested in all of them and trying to guess who was the killer since the movie started. Sometimes tries to break the usual horror movie clichés and that's amazing. There are a lot of funny moments (some jokes are a little naughty for a PG-13 film, but still great). In my opinion the biggest problem is the lack of violence because some death scenes would be so amazing and funnier if the producers decided to add some blood and gore (like some Final Destination's deaths), however the worst problem is when Happy Death Day tries too hard to be different and surprise the viewer with some revelations that don't make sense.SPOILER ALERT - SPOILER ALERT - SPOILER ALERT That's one of the worst plot twists I've seen in a horror movie. Near of the 3rd act, Tree Gelbman figures out the killer is a random serial killer that just likes to kill young girls, it doesn't make sense, because how it's possible that guy know some secrets about the protagonist? Then we figure out the real killer is just an annoying girl from the sorority, she used the serial killer to put an ending in Tree's life. When the main character asks why she's doing this the villain just gives an explanation like ""you have an affair with the guy that I love"". For me that was awful and really confusing in someway.I would prefer a plot twist where we had 2 killers working together, Tree figuring out his identity, surviving and thinking that wouldn't die and repeat the same day again, but she's surprised by another killer and figures out there are 2 killers and not just one. They could be just 2 ""friends"" of her giving the explanation they hated her in due of the bad things she used to do to everybody. ENDING OF THE SPOILERS - ENDING OF THE SPOILERS - ENDING OF THE SPOILERSHappy Death Day tries to be different and it's in someway, however is also a victim of its own mistakes as the PG- 13 rating and the confused and weak plot twist. In my opinion is a good option for this Halloween, because at least is fresh and really funny.Rating: 6.5/10","
            10/10
            "
"Happy Death Day","AngelHonesty","3 February 2020","Not bad. I wasn't too sure what to expect, most newer horror films are full of blood and gore, but this one was surprisingly tame. The movie has a mix of Groundhog day, scream and American Pie all put together, making a nice combination of funny and scary. The film isn't deep or terrifying as it's about cliché collage drama mixed in with a little murder, which in turn sets a fun and light mood to the movie. The character development was interesting and the ending was unexpected as you are constantly trying to guess who the murderer is.","
            5/10
            "
"Happy Death Day","vithiet","22 June 2021","There is not much that is original in there and there are a few things that don't necessarily add up. Still, they managed to put together something pretty entertaining with a few surprises, and if you keep your expectations low and are just in for a fun ride without too much thinking, you'll have a good time and maybe a few good chuckles along the way.","
            9/10
            "
"Happy Death Day","RetroRick","27 January 2018","Given its current rating - 6.5 at the time of writing - , it's identity as a college slasher flick, and notwithstanding the genre transplant, it's fundamentally derivative nature in its reworking of groundhog day, I didn't think I'd enjoy this as much as I did.I can think of at least one other film based loosely based on ground hog day (I'm sure there have been many since even that I believe was based on the Ouspensky story ""a strange day in the life of Ivan Osokin"", and of course has even older origins in the myth of Sisyphus / cyclical ideas of history / psychological theories of arrested development etc. The film I'm thinking of, the name of which escapes me, but came out only a few years back, was written as a horror rather than a who-dunnit as I recall, but the one thing I do recall about it was after a while I began really did start to feel as existentially depressed as the nature of the experience might itself might predict. In other words, as the story itself suggests, the relief from monotony, repetition and ultimately deja vu, depends on the freshness of execution, deftness, and not just the idea, or splicing of ideas in this case, itself. Happy Death Day, despite the corny title, actually executes its ideas quite brilliantly, and there was never a time I was actually bored or felt as though the scenes in the film were literally repeating.I've given it a generous rating because I genuinely found myself concerned about the character - Jessica Roth's Tree, and - unlike some other reviews I'm afraid, failing to predict where the film would go. There are some predictable elements, like the Bill Murray like character progression, but these complement the story, and oddly serve to lull the viewer into a false sense of security.I won't go overboard. This isn't the best mystery, or who-dunnit, you've seen. The solution seemed pretty good to me, but clearly not everyone felt that way, but in the end it works really well, and in my view largely manages to transcend its genre. B++","
            6/10
            "
"Happy Death Day","invisibleunicornninja","13 March 2018","Plot - The longer you watch this movie, the more things you will notice make no sense. Don't worry though, pretty much everything is explained nicely in the finale. Except how the main character kept reliving the same day over and over, but to be fair, they never explained that in Groundhog Day either and any explanation for that would be pretty stupid. The Scare Factor - I think that this was supposed to be a horror movie, but its not scary at all. The blood effects may be good, but the acting is not. I was laughing so hard I think I annoyed some of the other movie theater patrons (I saw this in theaters). This film is what you might refer to as an ""unintentional comedy"" as whenever its trying to be scary or dramatic, its actually funny. The Characters - Most of the characters are dumb and underdeveloped. The main character is extremely unlikable, but that just makes it funnier. A lot of the characters are obnoxious American teenage girls, and the bad acting just makes them so much more believable and obnoxious. Some of the stupidity can get very infuriating after a while though. Sights and Sounds - The soundtrack isn't fantastic, but its decent. The sound design is overall ok. This movie has a pretty cheap vibe to it, but effort was made to make this movie look good. If you pay attention, some of the editing and the effects are pretty well done. Its not perfect, but there was clearly effort put into the presentation of this low-budget movie. Overall this movie isn't the greatest thing ever, but its fun. This movie is funny, and entertainment is to be had here. My number score mainly reflects how much fun I had watching it and not the overall quality of this movie. I would recommend this movie, but its not for everyone. You'll either find this funny, or annoying.","
            8/10
            "
