"Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Mean Girls (2024)","aliridwan-49413","19 January 2024","The original is great nothing can compare this was musically lot of singing dancing a few times in movie I just wanted to enjoy the story stick to acting so yes I'm wondering is this mean girls better then the 2nd movie made yes lot of music a few surprises but maybe movie need just to stick it being movie rather then some high school musical copying so yes overall it was ok but it could of done less of the music and more focus on the movie competing or trying make it similar to the original takes some work I should of known it with be musically rather then something similar to the first movie that came out in 2004.","
            1/10
            "
"Mean Girls (2024)","millybarnes-72317","13 February 2024","As a 17 year old girl the supposed 'target audiance' for this film I was sorely dissapoited, I am a firm lover of the original 2004 classic and I can't help but feel that they have HORRENDOUSLY butchered one of my favourite films.The e.l.f 'product placement was HUGELY tacky and not well timed at all!!!! The fact that Regina 'accidently' dropped a e.l.f lip product in the sink in the final prom scene and again when Cady was asked what she was wearing.The musical element of it?? Idk what that was about, all the songs were awful and idk just BADThe constant links to 'gen z youth culture' with Vaping and social media brought up and handful of times. This made me SICK I HATE when social media/ phone obsession is the ONLY thing teen characters are. Its such a weak story line and the stereotypes of what genz are supposedly like was just WEIRDDD. Not true at all.How Karens character was portrayed and how sexulaised she was in that halloween dance scene.I was very upset bcs my mum brought us tickets as we both love the original.. but in reality it was a cheap, tacky, cash grab that was TOTALLY unnecessary -1000000/10.","
            1/10
            "
"Mean Girls (2024)","flashfocus","24 January 2024","I am a fan of the original film. I have not seen the Broadway version. But we (me and my kids) really enjoyed this new version.When you enjoy something (as many of us enjoyed the classic version of this film) there is no reason to view new iterations as a threat or in competition with the original. To me it's more like seeing a play you enjoy performed with different actors. If you enjoyed the original it seems natural to enjoy it in different forms. Or like hearing covers of songs you love performed by different artists. Why not enjoy it? It's fun.Reneé Rapp is fantastic. I'm listening tonher music on Spotify now. Good stuff. Check it out.","
            7/10
            "
"Mean Girls (2024)","valerie-29537","8 March 2024","The only reason I gave this a try was because of Tina Fey and other original characters in the movie. I figured Tina Fey couldn't possibly make something this bad. Well, she did. It's like she took a good movie and was challenged to make it the worst movie on the planet. The mean girls characters aren't likable and they look older. The new Regina George has nothing on Rachel McAdams. It's like she was out of place. And the singing. They completely lost me at the singing. If you want to make a bad movie worse, add bad singing. It was just so unnecessary to remake this. But if you're going to, spend more time planning, writing, analyzing and choosing better actors. I can't imagine this movie sucking more.Bottom line is, don't waste your time. You can pluck your eyelashes out instead and have a better time.","
            10/10
            "
"Mean Girls (2024)","susierox","9 March 2024","How do u take a classic movie and truly F it up?1. Make it a musical
2. Destroy the story line
What is it about Hollywood these days? Who has a room full of yes idiots who thought this was a good idea?Can someone please fire this untalented obvious nepotism hack?The only great thing this movie has are Tina Fey, madmen hottie, and a teenage queen bee who isn't starving skinny and actually eats.The rest -- after fast forwarding through the 4th song and being so very non-curious on how it finishes, I fast forwarded through the rest of the movie so it would leave my queue.Don't waste the 20 minutes I did to get this far.Just more proof you should NEVER remake a movie. EVER
IDIOTS.","
            5/10
            "
"Mean Girls (2024)","dustinjohson","26 January 2024","Notable performances from Jaquel Spivey and Avantika Vandanapu, bringing the film to life with plenty of laughter. Plenty of references from the original film, however Cady Herron was certainly played better by Lindsay Lohan.Overall I was left slightly underwhelmed with the film, had too many musical interjections, and the Regina George of 2024 wasn't quite the same as 2004. Albeit, the film was an easy watch and was a pleasant watch.Gretchen was a played pretty well, however the best performance was definitely from Karen Shetty, who I expect to be featuring in a few more films after her performance.","
            2/10
            "
"Mean Girls (2024)","nataliadeluca-12764","6 February 2024","I think i prefer this over the original. It was so good!! I loved the music. I loved that janis was finally out as a lesbian, i loved how they made her character ( which in the original movie i didn't really like) around her art, how they made cady's friendship with janis and damian feel so much more real, i could see how they really wore friends ( and this also translate to damian and janis friendship, their body language just showed their friendship, how used they are with one another, which i feel like the original didn't show, i often felt like their friendship was kind of superficial, while in this movie i could see how deep it was)","
            1/10
            "
"Mean Girls (2024)","jess-gonz20","17 January 2024","Definitely not the original but hell, it's better than Mean Girls 2. I KNEW what I was already getting into with this movie, so I wasn't surprised. I can get through musicals, but some of the songs in this was just cringe cringe cringe!! Acting wasn't the best, and they tried to reenact some scenes from the original, but it just didn't work. The WORST one for me was "" what is fetch?"" And "" you can't sit with us"" those two quotes in this movie just felt rushed and so bland. I did have some last laughs here and there, but mostly this movie felt bland to me. I do feel like this movie will be forgettable in the next 10 years.. at least I didn't pay for this, I had a free movie ticket. Overall, 5/10 for me. Wasn't the worst movie, but again, it's just forgettable. Although, the actress who played Janis was my favorite!","
            4/10
            "
"Mean Girls (2024)","kesialuhasa","21 February 2024","The only thing i like about this film is that Reneé Rapp is hot. They really tried to capture the magic of the original it's disappointing sequel that fails to live up to the original. The film tries to replicate the success of the first installment but unfortunately falls short in creating the same magic. The storyline feels forced, and the characters lack the depth and charm that we loved in the original Mean Girls. Additionally, the humor lacks the sharpness and originality we're accustomed to. It feels like the creators tried too hard to recreate a hit without remembering what made Mean Girls so special;","
            1/10
            "
"Mean Girls (2024)","talitorhorst","9 March 2024","I was hoping this wouldn't be terrible but it really really was. I should probably watch more than the first 35 minutes to justify writing a review but I don't think I can get through it. It's so cringe.The original Mean Girls premise doesn't actually age well. It's a movie about teen bullying and today's teens have entirely different landscape for that now than 20 years ago. They are using repeat dialogue from the original that just doesn't make sense.Plus: Fashion. Wtf is this horror show of an attempt to portray trendy teen fashion in the 2020s? Not that I am a teen in the 2020s but I can see that their wardrobes are clunky and unnatural, like if AI was asked to create a realistic teen wardrobe. Come to think of it, AI might have done better than whoever made this.Not a fan.","
            8/10
            "
"Mean Girls (2024)","melonhulkhead","21 January 2024","I really really wanted to like this movie but I can't help see it as a lazy copy just with songs added in between scenes. Look don't get me wrong it's still funny and if you don't really remember much about the originally then yes you may enjoy this just like I did. But when you rewatch the original you'll see just how many jokes and plot points are copied. Hell even the script in a lot of scenes are the exact same just with normal dialogue to progress the story. It's still a good script but it's the same bs we get for live-action Disney remakes.With that being said, the songs were actually some of the best parts of the movie. I mean most of the songs themselves weren't anything too special but visually and the choreography were so fun with great visual comedy. I will also admit that I found some aspects a bit more enjoyable like some jokes were just funnier and the over the top satire was also solid.Also a nitpick but why literally say what the message of the movie is at the very end. We just watched the full 1 hour and 45 minute movie how dumb do they think the audience is that they have to sum up the entire meaning of the film??So I guess I still ""like"" this movie to an extent but oof it's just the original with a different cast, songs, modern use of social media and a stronger sense of self awareness.","
            9/10
            "
"Mean Girls (2024)","vevespears","10 March 2024","No spoilers general ideaWhy the exact script? Minor changes, and added as musical? Just because High School Musical was a hit doesn't mean all teen movies should be musical... plus the cast... come on!!They don't even look any close to teenagers!! These women super beautiful but they definitely look grown up women not teenagers! They are too old to play teen characters. Probably they can play college students not high school studentsWould have been better like a sequel, like how the original mean girls children doing with the modern of social media, like a burn book in social media account or website or some sort.Anyways... nice try on ""trying"" but HUGE DISAPPOINTMENT imitation of a classic.","
            5/10
            "
"Mean Girls (2024)","bedub-75924","26 February 2024","It's so absolutely horrible. But it's hilarious how bad it is. I can't believe how close they stuck to the original script, even word for word, line for line. I've never seen a remake that stuck so close to the original. They even brought back people from the original cast.If you've seen the original, you should for sure watch this, just to see what they did with it.If you haven't even seen the original, don't watch this. It's so bad.I miss Lindsay Lohan, and the rest of the Mean Girls that were brilliant.The musical aspect is probably necessary to set this apart from the original. It's not good or bad, the songs aren't good, but it's interesting at least.If you've ever driven by a massive car accident, and slowed down to look, then take a look at this movie.","
            5/10
            "
"Mean Girls (2024)","natashafitzsimons","25 January 2024","I grew up with the original mean girls - and never got the hype despite having seen it many times. I was cautious of the remake - and held off on seeing it for a good while. However, I was completely proven wrong. It is a huge improvement on the original. Far more inclusive - and diverse which is a huge reason it's getting hate. It feels natural and representative of a high school in this day. Script updates work - and it's far, far funnier than the original. I love the fact that's it's a musical - makes it far more dynamic and entertaining. Some real bops too! The actors are incredible - and more believable as teens. Huge improvement. Can't wait to watch it again.","
            2/10
            "
"Mean Girls (2024)","tanyabrownbabyyy","29 January 2024","""Why bother with a sequel if it falls short of the original? Despite a few decent singing performances and fleeting appearances by an original Mean Girls cast member, Mean Girls 2 lacked the charm. Within the first 10 minutes, I was contemplating leaving. While some non-musical scenes were okay, the overall movie and cast were lackluster. Won't be revisiting this and certainly won't be recommending it. My popcorn, skittles, and Facebook feed were more entertaining than this attempt to capture the Mean Girls essence.""I do not recommend this movie, save your time and money and re-watch the original instead.","
            6/10
            "
"Mean Girls (2024)","danapointmatch","28 February 2024","Mean Girls is a good musical comedy film that is a remake and an adaptation from the broadway musical which has lots of energy and fun. The original film was fun and had a great cast ensemble. You may have a few cameos from the original.This film is fun. The opening scene of following two characters sharing a video on social media as they discuss there story. And than following Cady moving from Kenya to U. S. feeling left out and trying to fit in high school. Until she meets Regina and her queen bee friends.The cast ensemble is great. You ll see each character standing out. The musical sequences are over the top and fun. The film has some humor but some of it does seem plain and awkwardly forced.Overall, it is a fun film and it is different and energetic compared to the original.","
            10/10
            "
"Mean Girls (2024)","pehopkins","9 March 2024","Obviously the OG was superior, but they still pretty much followed the same storyline. I do feel that some of the scenes were rushed and the acting was poor and awkward! Maybe that's just because I know the OG dialogue by heart, and I was expecting certain things to be said or done that were not. I do like that they brought Duvall and Norberry back, but there was no life in their characters which was disappointing! Also, Kevin rapping - ewwww! He can't even rap - at least the guy who played him in the OG was actually talented. I will end on a positive note - for a musical this wasn't bad! I thought Regina's character had a phenomenal voice!","
            3/10
            "
"Mean Girls (2024)","kewlcow334-530-362355","27 January 2024","I am so glad this site allows for everyday people to review the movies, because there is NO WAY this movie is truly rated 6/10 with all of the negative real people reviews. This movie is a 2-3/10 at best! 1. I HATE musicals. I'm ready for the High School Musical/Glee/Pitch Perfect phase to get phased out! BUT, I can't fault this movie too much, because I was the one that made the mistake of not paying attention to the fact it was a musical (thanks to streaming with not a lot of exposure to commercials, lol) It was still a stupid presentation of this movie, though. 2. I give it 2 stars because some of the scenes were artful and well done. For example, the scene where Cady freaks out when Regina kisses Aaron. 3 The girl who played Karen... her part could have been left out in the same way this movie should not have been re-made. Amanda Seyfried nailed it, and this girl stared to hard, and I just wanted to punch her face. Even Cady was stupid, just not as obnoxiously off base as the girl that played Karen. Could be the directing, though. 4. Overall, this movie sucked. It was a huge disgrace to the original! They should have taken the story and evolved it, not copied it in campy stupid musical form! I 100% regret that I gave money to support this horrible film.","
            7/10
            "
"Mean Girls (2024)","Socolorfull","15 January 2024","I will preface this by saying I have not seen the Broadway musical, but I have seen the original many times. I think the original is leaps and bounds better than this, but this was still a fun film and I recommend it for fans of Mean Girls or musicals.Renee Rapp as Regina George KILLED IT. She was by far the BEST part of this movie. While the Rachel McAdams Regina was a little nicer to your face and sinister behind your back, or delivered mean lines with a smile on her face, Renee Rapp's Regina was just plain mean and it worked. I'm kind of terrified of Renee's Regina. Really, the entire Plastic squad was well cast and had quite a few hilarious moments.Now, my girl Lindsay Lohan did Cady Heron way better than Angourie Rice did. I understand that Cady is supposed to be a vanilla, kind of forgettable kind of girl, but eventually she is supposed to be a plastic right?! Angourie's Cady is unforgettable. The charm and comedic timing that Lohan brought to the role was completely lost.The rest of the cast, including Janice and Damien, Tina Fey as the math teacher, and the cameos (I was so hoping for a Amy Poehler cameo but alas my wish did not come true) were a lot of fun.The music was good, and added some depth and extra info to classic scenes you'll remember from the original Mean Girls Movie.Overall, it was fun. I'd watch it again to watch Renee Rapp do her thing, but it won't be on repeat like the original Mean Girls is.","
            4/10
            "
"Mean Girls (2024)","hailey-45671","11 March 2024","As a millennial who was just out of high school when the original was released I find it HYSTERICALLY funny how many people are trashing this film bc it doesn't fit exactly what they wanted. How dare Auntie Tina evolve and speak to a younger audience than those of us pushing 40?! The whole moral of the story is learning how to divorce yourself from the cycle of trash talking other women and their choices to make yourself feel better. I ADORE this new version more than the original as a better message, more engaging, more interesting, and less littered with toxic stereotypes that are not genuinely funny. Auntie FIXED a lot of her biases and blind spots from two decades ago and a powerhouse young cast retold the retold story (this is based on a BOOK yall!) for their peers and younger siblings.The people that hated this are just incapable of joy, or spelling for many of these reviews, and it's truly a tragedy they got none of the lessons from the original work. Aunt Tina was wise to remove the sexist and race baiting fodder that these lost souls came looking for. I could not be more thrilled with not only the quality of this production but the sheer testament these bad reviews are making that no good lessons can stick from a work littered with attempts to appease bullies and imbeciles.The people who hated this and are so incredibly cruel about presenting their personal opinion forgetting all the real human beings involved in making this work are the exact people who need to watch this movie on repeat until they actually understand the message. That said, those of us pushing 40 and having fun with it are having a good time amongst ourselves and not a tear will be shed if yall show yourselves out.As we say in Texas, don't let the door hit ya where the good lord split ya lol Aunt Tina doesn't care, we don't care, the kids don't care, the only person made miserable is the miserable people who can't unclutch their ancient pearls long enough to have fun with something new.If you like catchy musicals and a spot on pacing between songs and dialogue and absolutely fabulous choreography, lighting and set, this movie is incredibly difficult not to love. Just leave your ""back in my day"" syndrome in the other room and remember how trashy the 90s and 2000s really were.","
            10/10
            "
"Mean Girls (2024)","nwtmdyxs","17 January 2024","The whole thing was one massive cringe fest. There were a few points that were funny - but over all the lyrics were terrible, the music was mid, and it was just nothing special. I wouldn't have watched this for ""free"" on Netflix, and the only reason I sat through it was because I paid.... If you hate musicals, do not go anywhere near this. If you like musicals... you'll be disappointed with this one. It's all awkward and clunky and too much random singing. My boyfriend tried to make me feel better about taking him to this but it did not work, I'm still mad.Please save your money and your time 😭","
            5/10
            "
"Mean Girls (2024)","TheZodiacDozenBooks","1 February 2024","Honestly, if I was writing this based on the first 30 minutes of the film, it probably would've landed at a 4/10 for me, but I found myself enjoying it more and more as it progressed. My wife and I went into it looking for a few hours' relaxation / a mindless popcorn movie, and that's what we got, so good job.At first, I sorely missed some of the original film's actors, but as I sat there I realized that nostalgia was a big part of that for me. Also, NOW I can say how much I love the original actresses who played Gretchen, Janice, etc... but that's because I've seen them in movies since/they've had 20 years to grow on me. All that to say, I think the new cast needs to be given a chance, and I expect to like this movie more as time goes on and I've seen them in other projects.I also think some characters were actually improved upon here. I liked both Damien and Karen better in this film, and Kevin G. Was right on par.I'm giving this movie a slightly weighted 7/10 to boost it's average, as I don't find the current 6.3 stars accurate. Giving this movie a 1/10 - or ANY movie that rating, tbh - is just being dramatic and dishonest, and is treating the film unfairly. Anyway, that's what I know.","
            4/10
            "
"Mean Girls (2024)","kaelyndavis","15 January 2024","So I haven't even watched this movie whatsoever but seeing the reviews and listening to the album track just has me so genuinely disappointed. I love Renee Rapp and from what I've heard in the soundtrack she did amazing because she has played Regina on Broadway.However the girl who played Cady should have been different. I get the girl who played Cady was trying to sing in an American accent but in that case it should have been an American actor. She had no emotion in her singing and it isn't as good as the original broadway production.Janis and Damien were played by decent actors and their songs weren't the worst but they should have given the girl who played Janis her song in the album and not just the movie. She was jipped. Along with the fact they took both Gretchen and Karen's part out of Meet the Plastics, at that point it's just World Burn Reprise before actual World Burn.I just believe I shouldn't waste my money on watching something I'm already let down by. Real theater people would know how poorly this movie was done without seeing it and just listening to the soundtrack. Renee is the only reason that movie had hope but the rest is completely awful. I just don't think there was any emotion in most of the songs except for the ones Renee was in.Stupid with Love has NO EMOTION it feels like she is being forced to sing it. It's awful. I had high hopes for this movie and I don't even want to see it now because of how butchered most of the songs are.","
            1/10
            "
"Mean Girls (2024)","kftperforms","11 February 2024","Amazing dancers and acting. I love Reneé Rapp and I love her singing. My favorite is Reneé Rapp. I love the soundtrack. Reneé Rapp is their first movie musical and she won the first award for Oscars and Emmy and also Academy Awards for Best Actress and Best Original Song. Tina Faye will win the Best Original Screenplay. I see more of Renee Rapp with acting skills. This movie is better than the Original movie. This movie is my favorite Mean Girls Musical ever. I love Lindsey Lohan so much at the end of the movie. I love the Cast and crew and they so amazing and talented editors are camera work.","
            1/10
            "
"Mean Girls (2024)","ktrott-09736","16 January 2024","I was excited about this movie when I first heard about it, but it was a very big miss. I did not watch or read any spoilers beforehand in order to have a fresh mind going in. I did no realize it was a musical but I did not mind it. Just very tik tok based and towards the high school crowd. Tried too hard to be relevant to today's trends. It was very cringy. Thought about leaving half way through but I paid so I stayed, kinda hoping it would have a saving grace at some point. The jokes weren't all that funny to me. Pretty disappointing but I'm sure a younger crowd would enjoy it even though I'm only 26. It was a bummer.","
            1/10
            "
"Mean Girls (2024)","yaremaoconnell","11 March 2024","Let's be honest the original movie was so much better. I'm happy that they used some of the original jokes, but some of the other new jokes were not that great. Also the the girl who plays candy really can't sing as well as the rest of the cast. Lindsey Lohan making a a cameo was pretty cool. The new Karen is hilarious, almost adds up to the original one. The new Gretchen sucks, just doesn't hit the same. Honestly the story is pretty much the same just modernized. You can tell that some of the original jokes where taken out because of the times and they had to be politically correct. But some of the best parts of the original was how out of pocket it was, the jokes were just so raunchy.","
            6/10
            "
"Mean Girls (2024)","jarredflaherty","7 March 2024","It is very sad to see something so classic and extraordinary dulled down to a somber reenactment. The musical aspect is weak and unimpressive. A big fan of Tina Fey, I was disappointed that her genius was lacking in this production. The casting is good but everything seems to fall short of the original. Why couldn't they just produce a new movie that was an actual sequel. This is another mistake by hollywood producers that can't come up with unique ideas. The original was a 10/10 this is just cringeworthy recycled material. I need 67 more characters to complete this review, not worth my time!!","
            10/10
            "
"Mean Girls (2024)","katnangela","9 March 2024","Why??? Just why??? The ""new"" Mean Girls has a lot of the exact same scenes and the exact same lines as the iconic original film, but with all the boring, mediocre musical numbers thrown in. Angourie Rice as Cady was a good choice. She was as good as Lohan, I guess. Let's face it. Lohan just isn't that great of an actress. She has no career now. But the others? Nahhh. Renee' Rapp.is an amazing singer, but she didn't even come close to being as good as Rachel McAdams as Regina George. The actors who portrayed Janis, Gretchen, and. Karen were just awful! Didn't even come close to being as good as the original. If it ain't broke, don't fix it. Especially, if you ""fix it"" and it's worse.Felt that I wasted time watching this movie. I don't go to the theater and pay for a movie ticket to waste time, I go to be entertained. I was not. I was bored.","
            7/10
            "
"Mean Girls (2024)","rebeccaritter-63149","9 March 2024","Zero stars if I could. I tried not to go into this comparing it with the original mean girls. That being said, it was so incredibly terrible that I couldn't make it past the first 30 minutes. Didn't know this was a musical with not only horrible songs but terrible voices as well. The acting is bad, too. It's trying way too hard and totally misses the mark on everything. Please save your time and just watch the original Mean Girls. Some movies shouldn't be made and this is one of them. I feel sorry for the people that actually paid to see this one. Should have never been made and I'm sad I wasted my time on this.","
            6/10
            "
"Mean Girls (2024)","maebyfunke1989","19 January 2024","The marketing of this movie was atrocious, it was misleading so people assumed it was a remake, which backfired because no one wanted a remake, they would much rather have a sequel to the original.The movie tries to steer away from being a full musical, altering or removing songs that made the broadway show so catchy and fun.It's like the classic movie trope where the girl who wants to be cool is suddenly ashamed of its nerdy friends, the musical being the nerdy friend in this scenario.""A revenge party"" seemed to be the big musical number of the movie, we didn't even get a decent closing song, so the ending fell flat.I will be singing along to some of the songs but overall I feel like it did not deliver.","
            1/10
            "
"Mean Girls (2024)","kotarrebeka-28991","1 February 2024","LIKE LITERALLY PERFECTION. I love the storyline and the songs. I think they all have amazing voices and i love the silly scenes. SO FUN!!!!!! I love the cast so much, especially reneé rapp and chris briney. SOOO AMAZING I CAN'T!!!! I love the pink and the iconic burn book. I cried because i was so proud. Also TINA FEY was soooo freaking awesome!!!!!!she deserves more recognition and love! Also i would like to mention Auli'i is so good, her voice killed me on the spot! Also the ICONIC outfits were absolutely STUNNING!!!!!!! Don´t listen to bad reviews, they are just WRONG!!!! Reneé is so iconic as Regina and she has good tits (iykyk). !SO FETCH!","
            6/10
            "
"Mean Girls (2024)","tobycross","22 February 2024","In the grand tradition of taking things that were perfectly fine to begin with and slapping on a musical number to see if it sticks, the cinematic world has been graced (or burdened, depending on your tolerance for high school drama set to song) with a musical reboot of 2004's ""Mean Girls."" Now, before you roll your eyes so hard they embark on an orbit of their own, let's dissect this glitterbomb of a film.First off, the color scheme. If Barbie ever decided to make a movie about high school hierarchy, this would be it. The palette is so bright and candy-colored, you'll be halfway through a bag of Skittles before the first chorus hits. But this isn't just any candy-coated spectacle; it's one with a soundtrack that slaps harder than Regina George on a carb-free day. The music in this reboot isn't just good; it's a character-driven symphony, each leitmotif weaving through the narrative like a well-placed burn in the Burn Book.Now, let's talk depth-or the notable lack thereof. Yes, the characters are as shallow as a kiddie pool in a drought, but they're drawn with such sharp, caricatured finesse, you can't help but be intrigued. They're the same Plastics we love to hate, but with enough of a twist to keep them from feeling like stale, reheated leftovers from the early 2000s.The cinematography deserves a shoutout. Transitioning from the wild plains of Kenya to the jungle of American high school corridors, the film employs some clever cuts and visual tricks that keep your eyes glued to the screen, wondering what they'll throw at you next. It's like being on a safari, if the animals were replaced with teenagers navigating the social pecking order.And the plot? It zips along with the speed of gossip through the lunchroom, engaging and entertaining without overstaying its welcome. This reboot brings a fresh twist to the tale, ensuring that even those familiar with the original will find something new to enjoy.In summary, the ""Mean Girls"" musical reboot is a high-energy, visually dazzling affair that proves even the most cynical among us can't resist the pull of well-crafted pop numbers and a dash of high school nostalgia. It's shallow, yes, but like the perfect Instagram filter, it knows its strengths and plays to them beautifully. So fetch your popcorn, leave your deep thoughts at the door, and prepare for a ride that's as entertaining as it is unabashedly flamboyant.","
            8/10
            "
"Mean Girls (2024)","dariapaterek","3 February 2024","I feel like a lot of people lack media literacy because why did you think that a musical adaptation... not a reboot... would be a carbon copy and better than the source material that it is derived from?This movie was fun, and I think a lot of people are just haters. Obviously it was not gonna be like the original... get a grip.PROS
it's actual funnier than I expectedcinematography is pretty goodchoreography is nice to look atRegina George and Janice carried vocallyCONS
The actress who plays Cady is not a good singer or actressThey made Karen soo extremely dumb it was sad to look atI feel like the movie tried to be too Gen Z sometimes.","
            5/10
            "
"Mean Girls (2024)","xcfqqry","10 February 2024","I am 16 years old it is a 12 A and I left the cinema feeling sick, it is SO inappropriate and very sexualising of young girls, I left and felt very ill. It was VERY over the top and felt to much, it wasn't even in context they just added too much and the clothing was inappropriate, the original film could not be lived up to but this felt unnatural and unnecessary. I felt as if I was watching something I shouldn't be. DO NOT TAKE YOUR CHILDREN OR YOURSELVES JUST DONT GO!!!!!!!!!!!!!!!!!!!!! Please do not take your children, some other people left when going to see it, it wasn't just the outfits the entire movie get wrong.","
            7/10
            "
"Mean Girls (2024)","mrstewertr","27 February 2024","Mean girls - 6/10 - it didnt feel like a real movie, it felt like i was watching a high school remake of mean girls. It was kinda bad. Regina was more like billie eilish instead of mean barbie which i DIDNT enjoy. Avantika looked like a goldfish the whole movie, she overplayed the dumb look which was bad. The sets and costumes were good. They were realistic and i actually liked the looks. I dont like that they cut meet the plastics. It was really corny. All the dances looked like tiktok dances. The modernization was good and bad. I have really mixed feelings i cant get into. They overgayed damian and i dont like how they broke the 4th wall that WAS NOT funny. They ruined the songs with the new instrumentals. Oh! And janice is the real mean girl, but all of them are thats why the movie is called mean girls. I dont like the 2022 theme. Also the little cyber montages are not lit. The ending was really cute though.. i like the cameo from lindsay lohan and the prom scene was my fav!!","
            6/10
            "
"Mean Girls (2024)","clayevk","17 February 2024","A super-fun rocking tale of high school miscreants (of every persuasion) somehow finding a reason to love and accept.....themselves and each other. The story is told at a reasonably brisk tempo...no scene gets too bogged down in over-dramatic manner. Bumps twists and role-reversals all weaved together by some nice musical performances and great guiding performances
from veterans Tina Fey and Jenna Fischer. The Halloween scene is quite brilliantly jarring. The story ends up being truly heart-warming. I would go see this again.Footnote: Sorry you unhappy Tayybear....kinda guessing the movie has little do with that, however, just a guess.","
            5/10
            "
"Mean Girls (2024)","netta-s","20 January 2024","All through the movie I kept thinking how Lizi Kaplan was so much better as Janice, how Lindsay Lohan had much more charisma and how Rachel McAdams nailed the role of Regina! Not to mention, Lacey Chabert and Amanda Seyfried who killed it as Gretschen and Karen.The movie is a pale knockoff of the original cult movie, the songs are un-interesting and redundant (and I love musicals!) and the ""updates"" that were added to the script are annoying.This version is totally unnecessary, don't know why they bothered.The fact that some of the original cast returns and you have Jon Hamm plays a small cameo just feels more pathetic than rewarding.Even the fact.","
            6/10
            "
"Mean Girls (2024)","choooolie","1 March 2024","They did their own twist but also kept the good bits, also love that someone made a musical of the movie and they made a movie about a musical of a movie. Janice was definitely the best singer. Loved all the throw back references etc. All the actors did a really good job especially Regina, she really played her just like Rachel McAdams. Obviously nothing would be as good as the original but if you go in expecting something similar it's great! It's just a nice feel good movie. I also like how they drop some of the outdated high school references but also keep the original story as much as possible.","
            4/10
            "
"Mean Girls (2024)","Maaarble","16 January 2024","This was a fun movie. I enjoyed the original and like musicals so it was a pretty good time. The plot is nearly identical to the original but slightly updated to include a more diverse cast and actual queer representation. The music was decent but the pacing was a bit weird with a bunch of songs and then no songs and then more songs. I'm not going to be adding this album to my rotation. I thought the secondary characters really stood out, especially Janis, Damien, and Karen. I was really glad that Janis was explicitly queer instead of it just being a hurtful rumor and then her ending up in a heterosexual relationship. Cady was good but I didn't connect with her the same way I did with the original. Regina was a great singer but she wasn't mean enough. She was a jerk but I didn't feel like she was an awful person and want her to be torn down. Overall it was a pretty good movie and I might watch it again at some point.","
            7/10
            "
"Mean Girls (2024)","audreybeale","15 January 2024","The original Mean Girls came out just a little before my time - by the time I watched it, it had been so over-quoted that I couldn't enjoy the punchlines because I already knew them. The musical, however, I discovered during COVID and really enjoyed, so was excited to see this adaptation.Unfortunately, while I think there was a lot of potential and I loved every second Renee Rapp was on the screen, many sequences fell flat for me. It reminded me a lot of when Dear Evan Hansen came out in terms of weird editing choices for the music.Where the camera chose to focus during musical sequences were incredibly odd. Especially in the case of our main character, Cady, the music was extremely underwhelming and off-putting. Additionally, her songs all felt like they were meant to put the audience to sleep. 'Revenge Party's was the only song she was included in where I actually liked the editing choices. The 'fish eye lens' part seems very controversial but I thought it was a funny and different choice compared to her sitting alone in a CGI field singing in the beginning.For the song 'What is wrong with me?' that Gretchen sings, it came out of nowhere and felt very out of place. However, that didn't have to be the case! The writers could seriously take notes from Bollywood in terms of how to introduce a musical number in a song that is more heartfelt without weirding out the audience or putting them to sleep. Even the recent musical movie Wonka was able to pull off musical sequences in ways this movie falls flat.My favorite parts of the movie were anytime Janice, Damien, or Regina were present. They all stole the show in their own ways and deserve praise.Overall, this movie was not terrible! But it often took me out of the experience with it's odd choices to dull its musical edge. My hope is that future musicals come out, but that they learn from Mean Girls (2024) and Dear Evan Hansen.","
            9/10
            "
"Mean Girls (2024)","skirby-33125","12 January 2024","This version is friendly for 2024.Janis' identity is no longer the point of contention between she and Regina. Instead, she's open about her sexuality without it being the whole of her identity in the movie. Their disagreement stems from something petty and forgettable, which is the whole point, so I admire their willingness to alter that part of the story.Cady is not entirely convincing as a spy. There's no real reason why the plastics should believe she's part of their group, thus making the ""missions"" unsuccessful. She sways too much in the middle, not committing herself to either side of the line. Knowing how successful the initial portrayal of the film was, this was disappointing. The cunningness that Lohan's version demonstrated is what sold the movie.Still, the characters are fun and there were plenty of laughs throughout. The cast has chemistry, which is important.The movie appears to be shot through the lens of Janis and Dameon; it eliminates the monologuing we get from the original. Some of those moments were necessary for the plot. We get the same lesson from this version, but in a less-organic fashion.Overall, I would watch this film again, but the original film will likely always reign supreme.","
            6/10
            "
"Mean Girls (2024)","lyoung-14561","10 March 2024","There was no reason to remake this movie. The songs added nothing and weren't memorable.The original movie was much more compelling. I understand that they were trying not to offend viewers; the original was not very politically correct. However, the remake underestimated its audience. We don't need every scene explained to us; we are intelligent enough to draw our own conclusions.I have seen many movies that explained the problem, then showed the problem, then explained it again. Stop it. Your viewers aren't children. Trust them to understand the overall meaning of your movie without spoon feeding it to them.","
            5/10
            "
